
Thu Jul 29 01:34:18 2021
24.36	0.029756	0.447531	0.055801	0.037620	0.298469	0.066818	0.029567	0.425000	0.055288	46
2.20	0.059870	0.078861	0.068066	0.042503	0.034001	0.037780	0.061667	0.075067	0.067711	41
1.01	0.169190	0.102494	0.127656	0.046146	0.018297	0.026204	0.170297	0.155438	0.162528	27
1.00	0.270121	0.161895	0.202452	0.051148	0.023057	0.031785	0.270103	0.247065	0.258071	10
1.00	0.324893	0.194895	0.243638	0.052761	0.028601	0.037094	0.324723	0.278403	0.299784	6
1.02	0.492877	0.300544	0.373398	0.072559	0.040514	0.051996	0.493360	0.359381	0.415846	6
1.05	0.523625	0.328060	0.403389	0.081464	0.044509	0.057566	0.523862	0.387764	0.445654	6
1.03	0.590080	0.364311	0.450492	0.075948	0.049764	0.060129	0.587551	0.414001	0.485740	6
1.06	0.636724	0.405222	0.495255	0.076770	0.053956	0.063372	0.637798	0.447081	0.525676	6
1.11	0.649314	0.431573	0.518512	0.095410	0.057661	0.071881	0.649520	0.460280	0.538766	7
1.14	0.661126	0.453606	0.538050	0.116399	0.061837	0.080767	0.648919	0.483440	0.554088	8
1.25	0.660099	0.492624	0.564195	0.137472	0.068437	0.091382	0.645410	0.521014	0.576579	9
1.24	0.670226	0.499563	0.572445	0.138744	0.073298	0.095921	0.657773	0.533323	0.589046	9
1.24	0.664235	0.494904	0.567202	0.137828	0.082818	0.103466	0.657584	0.533485	0.589069	10
1.26	0.696613	0.526060	0.599441	0.155945	0.100662	0.122349	0.701386	0.554174	0.619150	11
1.32	0.674511	0.534116	0.596160	0.175394	0.110328	0.135453	0.678908	0.552636	0.609298	12
1.39	0.671136	0.558672	0.609762	0.194915	0.103657	0.135340	0.663712	0.580654	0.619411	13
1.43	0.605002	0.520091	0.559342	0.181178	0.086833	0.117400	0.589137	0.555915	0.572044	12
1.35	0.694401	0.559740	0.619841	0.171640	0.096951	0.123911	0.683401	0.574338	0.624141	12
1.44	0.691045	0.596574	0.640344	0.179539	0.116800	0.141528	0.686046	0.600413	0.640379	12
1.45	0.655956	0.571630	0.610896	0.190189	0.116383	0.144402	0.650911	0.597660	0.623150	12
1.49	0.665777	0.592886	0.627220	0.168762	0.118572	0.139284	0.659887	0.609442	0.633662	13
1.55	0.677298	0.627633	0.651520	0.168110	0.122489	0.141718	0.671677	0.631428	0.650931	14
1.53	0.675815	0.617830	0.645523	0.165579	0.123738	0.141633	0.670749	0.625881	0.647539	13
1.50	0.661754	0.594924	0.626562	0.163131	0.127976	0.143431	0.658040	0.612236	0.634312	14
