
Mon Sep  6 02:36:10 2021
64.36	0.009322	0.373832	0.018190	0.011955	0.098550	0.021323	0.009377	0.317833	0.018216	120
58.46	0.008142	0.319048	0.015880	0.010542	0.166975	0.019831	0.008201	0.275429	0.015928	122
52.23	0.008365	0.292857	0.016266	0.011060	0.158640	0.020678	0.008442	0.246122	0.016324	119
46.32	0.008590	0.266667	0.016644	0.010553	0.143174	0.019656	0.008750	0.219183	0.016828	119
40.70	0.008816	0.240476	0.017008	0.010617	0.132530	0.019659	0.009043	0.196092	0.017289	118
35.07	0.009470	0.222619	0.018167	0.011097	0.112132	0.020195	0.009813	0.181587	0.018620	115
29.99	0.009832	0.197619	0.018733	0.011914	0.096992	0.021221	0.010278	0.159384	0.019311	112
25.40	0.010490	0.178571	0.019815	0.011364	0.078847	0.019865	0.011071	0.143102	0.020552	110
21.21	0.011390	0.161905	0.021283	0.011131	0.068233	0.019140	0.011929	0.130077	0.021854	103
17.67	0.012466	0.147619	0.022991	0.013172	0.064029	0.021850	0.012821	0.119361	0.023154	97
14.47	0.013991	0.135714	0.025367	0.014149	0.053212	0.022354	0.014356	0.107519	0.025331	93
11.60	0.016386	0.127381	0.029037	0.015720	0.043831	0.023141	0.017338	0.101599	0.029622	86
9.35	0.018800	0.117857	0.032427	0.013535	0.035850	0.019651	0.020130	0.094642	0.033198	78
7.34	0.023216	0.114286	0.038593	0.013853	0.034487	0.019766	0.024401	0.092274	0.038595	75
5.60	0.027575	0.103571	0.043554	0.019258	0.022217	0.020632	0.028791	0.082800	0.042725	69
4.15	0.032991	0.091667	0.048519	0.003607	0.019214	0.006074	0.031323	0.072439	0.043735	61
3.13	0.039750	0.083333	0.053825	0.004394	0.015002	0.006797	0.035262	0.066371	0.046055	52
2.24	0.053840	0.080952	0.064670	0.011109	0.014848	0.012709	0.048993	0.063706	0.055390	48
1.75	0.062753	0.073810	0.067834	0.003853	0.013831	0.006027	0.054589	0.058970	0.056695	42
1.43	0.074349	0.071429	0.072860	0.004133	0.009848	0.005822	0.065779	0.057194	0.061186	41
1.20	0.094395	0.076190	0.084321	0.010786	0.009070	0.009854	0.090290	0.061338	0.073050	38
1.11	0.110224	0.082143	0.094134	0.010838	0.009319	0.010022	0.109828	0.068147	0.084107	37
1.06	0.134003	0.095238	0.111343	0.010943	0.010028	0.010466	0.132919	0.079988	0.099874	34
1.02	0.145833	0.100000	0.118644	0.013289	0.011374	0.012257	0.144760	0.082948	0.105465	32
1.01	0.158730	0.107143	0.127932	0.010070	0.010233	0.010151	0.158082	0.091533	0.115937	30
1.00	0.170515	0.114286	0.136850	0.009936	0.010559	0.010238	0.170515	0.099822	0.125926	27
1.00	0.179396	0.120238	0.143977	0.008140	0.006934	0.007488	0.179396	0.105595	0.132940	24
1.00	0.191829	0.128571	0.153956	0.007852	0.007291	0.007561	0.191829	0.116252	0.144771	23
1.00	0.206039	0.138095	0.165360	0.015365	0.007857	0.010397	0.206039	0.127798	0.157750	20
1.00	0.225577	0.151190	0.181041	0.015524	0.008607	0.011074	0.225577	0.144671	0.176285	19
1.00	0.236234	0.158333	0.189594	0.015519	0.008933	0.011339	0.236234	0.153552	0.186124	20
1.00	0.262877	0.176190	0.210976	0.015203	0.009413	0.011627	0.262877	0.180195	0.213822	16
1.00	0.284192	0.190476	0.228083	0.015015	0.009798	0.011858	0.284192	0.201510	0.235813	13
1.00	0.310835	0.208333	0.249465	0.017385	0.010115	0.012789	0.310835	0.228153	0.263152	11
1.00	0.339254	0.227381	0.272274	0.018730	0.010598	0.013537	0.339254	0.253908	0.290441	9
1.00	0.364121	0.244048	0.292231	0.015599	0.010929	0.012853	0.364121	0.279663	0.316352	8
1.00	0.371226	0.248810	0.297933	0.016412	0.010999	0.013171	0.371226	0.286175	0.323199	6
1.00	0.380107	0.254762	0.305061	0.016495	0.011159	0.013312	0.380107	0.295056	0.332225	4
1.00	0.385435	0.258333	0.309337	0.017186	0.011037	0.013442	0.385435	0.299497	0.337075	4
1.00	0.396092	0.265476	0.317890	0.013505	0.011025	0.012139	0.396092	0.310154	0.347895	3
1.00	0.394316	0.264286	0.316465	0.013461	0.010948	0.012075	0.394316	0.309266	0.346650	3
1.00	0.394316	0.264286	0.316465	0.013310	0.010933	0.012005	0.394316	0.310154	0.347208	3
1.00	0.390764	0.261905	0.313614	0.012647	0.010866	0.011689	0.390764	0.307490	0.344161	3
1.00	0.385435	0.258333	0.309337	0.012236	0.010799	0.011473	0.385435	0.302161	0.338755	3
1.00	0.374778	0.251190	0.300784	0.012169	0.010607	0.011334	0.374778	0.292392	0.328498	3
1.00	0.374778	0.251190	0.300784	0.012270	0.010741	0.011455	0.374778	0.288840	0.326244	3
1.00	0.376554	0.252381	0.302210	0.012289	0.010773	0.011481	0.376554	0.289728	0.327484	3
1.00	0.374778	0.251190	0.300784	0.012322	0.010786	0.011503	0.374778	0.286767	0.324918	3
1.00	0.374113	0.251190	0.300570	0.011605	0.010830	0.011204	0.373890	0.285879	0.324014	3
1.00	0.374113	0.251190	0.300570	0.012035	0.010846	0.011410	0.373890	0.285879	0.324014	3
1.00	0.374113	0.251190	0.300570	0.012035	0.010846	0.011410	0.373890	0.285879	0.324014	3
1.00	0.375887	0.252381	0.301994	0.012664	0.010864	0.011696	0.375666	0.286767	0.325252	3
1.00	0.377660	0.253571	0.303419	0.012930	0.010943	0.011854	0.377442	0.286767	0.325916	3
1.00	0.381206	0.255952	0.306268	0.012469	0.011067	0.011726	0.380995	0.288544	0.328386	3
1.00	0.384071	0.258333	0.308897	0.012477	0.011134	0.011767	0.383659	0.291504	0.331292	3
1.01	0.389771	0.263095	0.314144	0.012750	0.011416	0.012046	0.388988	0.295056	0.335573	3
1.01	0.389085	0.263095	0.313920	0.012595	0.011418	0.011978	0.388099	0.294168	0.334668	3
1.01	0.394366	0.266667	0.318182	0.012664	0.011574	0.012095	0.393428	0.299497	0.340096	3
1.01	0.404930	0.273810	0.326705	0.012875	0.011829	0.012330	0.404085	0.307490	0.349231	3
1.01	0.407733	0.276190	0.329312	0.012618	0.011851	0.012222	0.406750	0.308378	0.350798	3
1.01	0.414035	0.280952	0.334752	0.012611	0.012026	0.012311	0.412966	0.313706	0.356557	3
1.01	0.421053	0.285714	0.340426	0.012538	0.012140	0.012336	0.420071	0.320811	0.363792	3
1.01	0.428070	0.290476	0.346099	0.012550	0.012253	0.012399	0.427176	0.328804	0.371590	3
1.01	0.433333	0.294048	0.350355	0.012510	0.012304	0.012406	0.432504	0.334133	0.377007	3
1.01	0.435088	0.295238	0.351773	0.012515	0.012260	0.012386	0.434281	0.337685	0.379939	3
1.01	0.438596	0.297619	0.354610	0.020565	0.012868	0.015830	0.437833	0.341237	0.383547	4
1.01	0.436620	0.295238	0.352273	0.020433	0.012786	0.015729	0.436057	0.338573	0.381181	4
1.01	0.440141	0.297619	0.355114	0.020615	0.012834	0.015820	0.439609	0.342126	0.384789	4
1.01	0.439367	0.297619	0.354862	0.020518	0.013438	0.016240	0.437833	0.342126	0.384107	4
1.01	0.460457	0.311905	0.371895	0.021176	0.013762	0.016682	0.459147	0.362552	0.405172	4
1.01	0.474517	0.321429	0.383251	0.021226	0.014002	0.016873	0.473357	0.375873	0.419020	4
1.01	0.478032	0.323810	0.386089	0.021278	0.014066	0.016936	0.476909	0.379426	0.422619	4
1.01	0.476274	0.322619	0.384670	0.021262	0.014034	0.016908	0.475133	0.377649	0.420820	4
