
Wed Mar  9 17:07:23 2022
44.56	0.024240	0.782609	0.047023	0.013785	0.069593	0.023011	0.024363	0.845000	0.047360	70
34.32	0.029258	0.671993	0.056074	0.015820	0.322486	0.030160	0.029269	0.740061	0.056311	76
25.35	0.035739	0.606362	0.067500	0.015513	0.227443	0.029045	0.035752	0.690836	0.067985	67
19.34	0.042951	0.555962	0.079741	0.015725	0.178284	0.028900	0.043205	0.654658	0.081060	58
14.92	0.052207	0.521168	0.094907	0.016172	0.155119	0.029291	0.052458	0.628923	0.096838	53
10.98	0.068103	0.500261	0.119885	0.014385	0.129272	0.025889	0.068737	0.613024	0.123614	43
7.38	0.097383	0.481147	0.161981	0.014475	0.094192	0.025094	0.099937	0.597769	0.171245	31
4.54	0.148312	0.450385	0.223143	0.011163	0.066388	0.019112	0.155714	0.569067	0.244520	23
2.76	0.227870	0.421116	0.295722	0.010959	0.040382	0.017240	0.250870	0.537820	0.342144	17
1.86	0.318811	0.397222	0.353723	0.011122	0.036392	0.017037	0.361010	0.508682	0.422309	14
1.37	0.417782	0.382065	0.399126	0.010283	0.017587	0.012978	0.451835	0.488042	0.469241	12
1.18	0.478532	0.378631	0.422760	0.010029	0.015154	0.012070	0.495686	0.481812	0.488651	9
1.13	0.493461	0.371911	0.424150	0.009967	0.015058	0.011994	0.504593	0.471533	0.487503	9
1.09	0.480386	0.349287	0.404479	0.010163	0.017139	0.012760	0.487058	0.441443	0.463130	9
1.05	0.442947	0.311581	0.365828	0.010270	0.016788	0.012744	0.444940	0.390998	0.416229	7
1.03	0.396132	0.272232	0.322698	0.009881	0.014085	0.011614	0.395459	0.338771	0.364926	5
1.01	0.340095	0.230344	0.274662	0.009982	0.013594	0.011512	0.339116	0.283664	0.308922	5
1.00	0.281892	0.189577	0.226696	0.010090	0.013020	0.011369	0.280933	0.231320	0.253724	2
1.00	0.226655	0.151870	0.181875	0.010226	0.012428	0.011220	0.226319	0.183121	0.202442	2
1.00	0.185772	0.124393	0.149009	0.010423	0.011944	0.011132	0.185596	0.147601	0.164432	2
1.00	0.151846	0.101620	0.121757	0.010385	0.011491	0.010910	0.151846	0.117130	0.132248	2
1.00	0.135669	0.090794	0.108785	0.010995	0.011303	0.011147	0.135669	0.102774	0.116953	2
1.00	0.130760	0.087508	0.104849	0.011554	0.011284	0.011417	0.130760	0.098219	0.112177	2
1.00	0.128640	0.086090	0.103149	0.012206	0.011272	0.011720	0.128640	0.096378	0.110196	2
1.00	0.126632	0.084746	0.101539	0.012653	0.011245	0.011908	0.126632	0.094648	0.108329	2
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
1.00	0.126074	0.084372	0.101091	0.001417	0.011236	0.002516	0.126074	0.094202	0.107832	1
