
Thu Aug 12 19:18:06 2021
2906.97	0.000865	0.481340	0.001727	0.000912	0.041185	0.001784	0.000865	0.464306	0.001727	5873
1.00	0.379880	0.070716	0.119237	0.000065	0.000170	0.000094	0.379880	0.102836	0.161857	1
1.00	0.379880	0.070716	0.119237	0.000065	0.000170	0.000094	0.379880	0.102836	0.161857	1
1.00	0.379880	0.070716	0.119237	0.000065	0.000170	0.000094	0.379880	0.102836	0.161857	1
1.00	0.379880	0.070716	0.119237	0.000065	0.000170	0.000094	0.379880	0.102836	0.161857	1
1.00	0.379880	0.070716	0.119237	0.000065	0.000170	0.000094	0.379880	0.102836	0.161857	1
1.00	0.379880	0.070716	0.119237	0.000065	0.000170	0.000094	0.379880	0.102836	0.161857	1
1.00	0.379880	0.070716	0.119237	0.000065	0.000170	0.000094	0.379880	0.102836	0.161857	1
1.00	0.379880	0.070716	0.119237	0.000065	0.000170	0.000094	0.379880	0.102836	0.161857	1
1.00	0.379880	0.070716	0.119237	0.000065	0.000170	0.000094	0.379880	0.102836	0.161857	1
1.00	0.379880	0.070716	0.119237	0.000065	0.000170	0.000094	0.379880	0.102836	0.161857	1
1.01	0.407609	0.076866	0.129341	0.000429	0.000270	0.000331	0.402903	0.107071	0.169182	4
1.08	0.410482	0.082456	0.137326	0.000834	0.000482	0.000611	0.391528	0.108054	0.169366	11
1.13	0.387283	0.081152	0.134186	0.001011	0.000722	0.000843	0.363058	0.103167	0.160676	27
1.26	0.321017	0.075282	0.121962	0.002774	0.001454	0.001908	0.294646	0.087286	0.134676	56
1.42	0.293911	0.077797	0.123029	0.002491	0.001787	0.002081	0.281517	0.089893	0.136273	57
1.51	0.278607	0.078263	0.122200	0.002560	0.001835	0.002138	0.270788	0.091209	0.136456	62
1.55	0.275170	0.079195	0.122992	0.002516	0.001842	0.002127	0.270095	0.091561	0.136761	62
1.54	0.283203	0.081058	0.126041	0.002545	0.001866	0.002153	0.277818	0.093746	0.140188	62
1.53	0.280276	0.079568	0.123948	0.002526	0.001857	0.002141	0.273067	0.091561	0.137138	62
1.52	0.283975	0.080406	0.125327	0.002612	0.001869	0.002179	0.278192	0.092696	0.139058	62
1.53	0.278394	0.079475	0.123650	0.002620	0.001868	0.002181	0.271409	0.091084	0.136395	62
1.52	0.278398	0.079009	0.123086	0.002577	0.001874	0.002170	0.271302	0.090395	0.135608	62
1.54	0.277398	0.079475	0.123552	0.002556	0.001890	0.002173	0.269776	0.090727	0.135788	62
