
Sun Sep  5 08:19:13 2021
62.58	0.013422	0.523364	0.026172	0.012465	0.121392	0.022608	0.012978	0.503667	0.025304	128
55.95	0.014603	0.547619	0.028448	0.012500	0.159955	0.023188	0.014238	0.550977	0.027759	128
49.92	0.016437	0.550000	0.031920	0.013387	0.143500	0.024489	0.016047	0.560598	0.031200	128
44.20	0.018727	0.554762	0.036231	0.014266	0.136910	0.025839	0.018462	0.572143	0.035769	128
38.67	0.021175	0.548810	0.040777	0.015282	0.128386	0.027313	0.021068	0.572291	0.040639	128
33.42	0.024079	0.539286	0.046100	0.016032	0.095158	0.027441	0.024630	0.572291	0.047227	128
28.50	0.026864	0.513095	0.051054	0.016467	0.080910	0.027364	0.028164	0.554529	0.053606	128
24.00	0.031456	0.505952	0.059229	0.017334	0.068174	0.027641	0.034479	0.552161	0.064904	128
20.07	0.036558	0.491667	0.068056	0.018265	0.057365	0.027708	0.042727	0.542570	0.079216	128
16.43	0.042924	0.472619	0.078700	0.019179	0.052178	0.028049	0.053269	0.530284	0.096813	128
13.42	0.050172	0.451190	0.090303	0.020196	0.045199	0.027918	0.067203	0.511634	0.118802	126
10.90	0.059782	0.436905	0.105173	0.023958	0.040921	0.030222	0.088935	0.498017	0.150920	125
8.74	0.072387	0.423810	0.123654	0.022517	0.037316	0.028086	0.114718	0.486175	0.185633	125
6.90	0.086699	0.401190	0.142585	0.027523	0.029978	0.028698	0.148148	0.468709	0.225136	119
5.48	0.104086	0.382143	0.163609	0.025994	0.026431	0.026211	0.178498	0.449023	0.255449	117
4.35	0.126071	0.367857	0.187785	0.027438	0.022949	0.024994	0.210210	0.436442	0.283752	111
3.40	0.154930	0.353571	0.215452	0.029649	0.021456	0.024895	0.251555	0.419864	0.314614	96
2.76	0.189311	0.350000	0.245717	0.029771	0.020075	0.023980	0.293717	0.417140	0.344714	86
2.25	0.223975	0.338095	0.269450	0.022178	0.017892	0.019806	0.323809	0.406720	0.360560	72
1.88	0.263902	0.333333	0.294582	0.021456	0.016910	0.018913	0.362291	0.401687	0.380973	62
1.64	0.299784	0.329762	0.314059	0.022107	0.016168	0.018677	0.391624	0.397839	0.394707	58
1.47	0.326900	0.322619	0.324745	0.021995	0.013704	0.016887	0.408523	0.387774	0.397878	48
1.36	0.355469	0.325000	0.339552	0.019553	0.013252	0.015798	0.429858	0.390734	0.409364	43
1.29	0.377229	0.327381	0.350542	0.016051	0.013181	0.014475	0.447055	0.389254	0.416157	38
1.23	0.386397	0.317857	0.348792	0.014339	0.012801	0.013526	0.445637	0.376821	0.408350	29
1.17	0.405159	0.317857	0.356238	0.014343	0.012980	0.013628	0.454285	0.373564	0.409989	25
1.13	0.411950	0.311905	0.355014	0.014258	0.012864	0.013525	0.450818	0.362611	0.401932	22
1.10	0.423510	0.313095	0.360027	0.015853	0.012941	0.014249	0.455401	0.363203	0.404110	18
1.07	0.429752	0.309524	0.359862	0.015865	0.012845	0.014196	0.453039	0.356986	0.399318	17
1.04	0.427598	0.298810	0.351787	0.015785	0.012601	0.014014	0.438442	0.341889	0.384192	11
1.03	0.420415	0.289286	0.342736	0.015715	0.012345	0.013828	0.425222	0.326791	0.369565	9
1.02	0.406250	0.278571	0.330508	0.015698	0.012101	0.013667	0.410213	0.311397	0.354039	9
1.02	0.391986	0.267857	0.318246	0.015729	0.011813	0.013493	0.394464	0.299852	0.340712	9
1.02	0.374564	0.255952	0.304102	0.015777	0.011493	0.013299	0.376702	0.282090	0.322602	9
